Commodity,Country,Statistics,Year,Field_Value,Metric_Label,Source_File,Source_URL,Notes
Nickel,Other countries,Production,2025,290000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Nickel,World total,Production,2025,3900000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Nickel,United States,Reserves,2025,340000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,Australia,Reserves,2025,25000000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"See Appendix C for resource and reserve definitions and information concerning data sources. -- For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 11 million tons."
Nickel,Brazil,Reserves,2025,16000000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,Canada,Reserves,2025,2200000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,China,Reserves,2025,4400000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,Indonesia,Reserves,2025,62000000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,New Caledonia,Reserves,2025,7100000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources. -- Overseas territory of France.
Nickel,Philippines,Reserves,2025,4800000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,Russia,Reserves,2025,8300000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,Other countries,Reserves,2025,">9,100,000",reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Nickel,World total,Reserves,2025,">140,000,000",reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
